setId,rep_number,time,position,speed,acceleration,force
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.334973335,-117.2240677,6.704021454,-4.707808495,39.46814728
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.339973211,-117.2574463,6.674833775,-5.837565422,42.21068192
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.344973087,-117.2906494,6.641202927,-6.72615242,44.71778107
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.349972963,-117.3236771,6.604624748,-7.315653324,46.81463242
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.354972959,-117.3565063,6.566708565,-7.58321619,48.36623001
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.359972835,-117.3891525,6.528979301,-7.545870781,49.29990387
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.364972711,-117.4216156,6.492693424,-7.257116318,49.61714172
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.369972587,-117.4539108,6.458711147,-6.796509266,49.39011383
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.374972463,-117.4860458,6.427459717,-6.250208378,48.73981476
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.379972458,-117.5180435,6.399003029,-5.691427231,47.80363464
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.384972334,-117.5499115,6.373171806,-5.166213512,46.70514297
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.38997221,-117.5816574,6.349733353,-4.687721252,45.52991104
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.394972086,-117.6132965,6.328540802,-4.238440514,44.31396484
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.399971962,-117.6448441,6.309654236,-3.777343273,43.04079437
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.404971957,-117.6763153,6.293395042,-3.251810789,41.65880203
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.409971833,-117.7077179,6.280333519,-2.612301826,40.10415268
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.414971709,-117.7390747,6.271213055,-1.824120402,38.32531738
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.419971585,-117.7704086,6.266854286,-0.871753335,36.29902649
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.424971461,-117.8017502,6.268036842,0.236473933,34.04161453
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.429971457,-117.8331223,6.275389671,1.47062397,31.61042595
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.434971333,-117.8645706,6.289320469,2.786127567,29.09322357
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.439971209,-117.8961182,6.309982777,4.132456303,26.59137154
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.444971085,-117.9278107,6.337286472,5.460711956,24.20243454
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.449970961,-117.9596634,6.370911598,6.725031853,22.01114845
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.454970956,-117.9917145,6.410322666,7.882213116,20.08416748
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.459970832,-118.0239868,6.454781055,8.891714096,18.47036934
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.464970708,-118.0565033,6.503366947,9.717198372,17.20019722
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.469970584,-118.0892792,6.555009365,10.32842445,16.28925323
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.47497046,-118.1223221,6.60854435,10.70701504,15.73619747
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.479970455,-118.155632,6.662797451,10.85062599,15.52016068
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.484970331,-118.1892166,6.716672421,10.77502155,15.6040678
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.489970207,-118.2230682,6.769221306,10.50976849,15.9391346
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.494970083,-118.257164,6.819679737,10.09166813,16.47224426
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.499969959,-118.2915039,6.867460728,9.556208611,17.15580559
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.504969954,-118.3260651,6.912106037,8.929071426,17.95546913
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.509969831,-118.3608246,6.953211308,8.221039772,18.86143112
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.514969707,-118.3957825,6.99034977,7.427724361,19.88506317
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.519969583,-118.4308929,7.02300787,6.531579971,21.05760002
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.524969459,-118.4661484,7.05055809,5.510074139,22.4240818
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.529969454,-118.5015106,7.072298527,4.348101616,24.02686119
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.53496933,-118.5369492,7.087556839,3.051620007,25.88801384
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.539969206,-118.5724258,7.095818043,1.652225375,27.99566269
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.544969082,-118.6079102,7.0968256,0.201558188,30.30778122
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.549968958,-118.643364,7.090640545,-1.237037539,32.75865173
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.554968953,-118.6787491,7.077614307,-2.605229616,35.27780533
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.559968829,-118.7140427,7.058295727,-3.863759041,37.80962372
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.564968705,-118.7492065,7.033280849,-5.002916336,40.33094406
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.569968581,-118.7842255,7.003045559,-6.047095776,42.86187744
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.574968457,-118.8190613,6.967814922,-7.046154976,45.45943069
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.579968452,-118.8536987,6.927511692,-8.060632706,48.20020294
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.584968328,-118.8881073,6.881799221,-9.142419815,51.15405655
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.589968204,-118.9222641,6.830216885,-10.31655693,54.35716629
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.594968081,-118.9561234,6.772348404,-11.5736208,57.7934761
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.599967957,-118.9896622,6.708004951,-12.86876106,61.38786316
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.604967952,-119.02285,6.637361526,-14.12863159,65.00952911
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.609967828,-119.0556564,6.561047554,-15.26282883,68.48526764
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.614967704,-119.0880585,6.480170727,-16.17534256,71.61198425
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.61996758,-119.1200333,6.396308422,-16.7724514,74.16822815
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.624967456,-119.1515961,6.311454773,-16.97071457,75.93240356
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.629967451,-119.1827316,6.227935791,-16.70379639,76.70206451
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.634967327,-119.2134781,6.148286343,-15.92988777,76.31454468
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.639967203,-119.2438507,6.075076103,-14.64211082,74.66939545
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.644967079,-119.2739029,6.010687828,-12.87762451,71.75873566
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.649966955,-119.303688,5.957118511,-10.71388531,67.67528534
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.65496695,-119.3332672,5.915810585,-8.261572838,62.61037064
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.659966826,-119.362709,5.887539387,-5.65420723,56.83840179
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.664966702,-119.392067,5.872367859,-3.034299612,50.69166183
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.669966578,-119.4214172,5.869679928,-0.537593544,44.52292633
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.674966455,-119.4508057,5.878295422,1.72303164,38.66662216
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.67996645,-119.4802933,5.896653652,3.671670675,33.39592743
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.684966326,-119.509903,5.923036575,5.276620865,28.89444923
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.689966202,-119.5396881,5.955792427,6.551114082,25.23853683
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.694966078,-119.5696564,5.993509769,7.543518066,22.40236473
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.699965954,-119.5998306,6.035118103,8.321615219,20.28173065
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.704965949,-119.6302261,6.079884052,8.953228951,18.72893906
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.709965825,-119.6608658,6.127331734,9.489575386,17.59412193
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.714965701,-119.6917496,6.17712307,9.958274841,16.75335121
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.719965577,-119.7228928,6.228961945,10.36771202,16.11716461
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.724965453,-119.7543106,6.282539845,10.7156477,15.63020897
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.729965448,-119.7859955,6.337519169,10.99582005,15.2632637
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.734965324,-119.8179626,6.393539429,11.2040844,15.00133705
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.7399652,-119.8502121,6.45024538,11.34113979,14.83380699
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.744965076,-119.8827515,6.50728941,11.4088335,14.7527647
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.749964952,-119.9155731,6.564340115,11.41015816,14.75470066
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.754964948,-119.9486771,6.621092796,11.35053539,14.83317375
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.759964824,-119.9820633,6.677246094,11.23059177,14.98823833
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.7649647,-120.0157242,6.73246336,11.04350758,15.22930431
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.769964576,-120.0496597,6.786316395,10.77063274,15.58075714
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.774964452,-120.083847,6.838227272,10.38209534,16.0807476
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.779964447,-120.1182861,6.887414932,9.83760643,16.78791428
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.784964323,-120.1529541,6.932862759,9.089570999,17.77264023
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.789964199,-120.1878204,6.973279953,8.083402634,19.12282181
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.794964075,-120.2228546,7.007108688,6.765787125,20.94152069
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.799963951,-120.2580185,7.032593727,5.096991539,23.33646774
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.804963946,-120.2932587,7.047889233,3.059078693,26.40856361
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.809963822,-120.3285141,7.051185131,0.659207582,30.24159431
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.814963698,-120.3637161,7.040846348,-2.067786217,34.88895798
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.819963574,-120.3987961,7.015552521,-5.058760166,40.35671997
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.82496345,-120.4336624,6.97444582,-8.221319199,46.58781433
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.829963446,-120.4682541,6.917264462,-11.4362936,53.44542313
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.834963322,-120.5024719,6.844412804,-14.57029819,60.71993637
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.839963198,-120.5362549,6.75697279,-17.4880867,68.13933563
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.844963074,-120.5695419,6.656641006,-20.06632996,75.39420319
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.84996295,-120.602272,6.545599937,-22.20817757,82.17165375
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.854962945,-120.6343994,6.426343918,-23.85126877,88.18639374
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.859962821,-120.6659088,6.301476479,-24.97343063,93.21463013
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.864962697,-120.6967773,6.173520565,-25.59118271,97.11368561
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.869962573,-120.7269974,6.044751644,-25.75377464,99.83131409
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.874962449,-120.7565842,5.9170928,-25.53176689,101.3985367
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.879962444,-120.7855453,5.792080879,-25.00238609,101.9092178
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.88496232,-120.8139038,5.670906544,-24.23491287,101.4901199
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.889962196,-120.8416748,5.554494858,-23.28235245,100.2680817
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.894962072,-120.8688889,5.44360733,-22.17741966,98.35263062
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.899961948,-120.8955841,5.33898592,-20.92434692,95.81395721
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.904961944,-120.9217911,5.24146986,-19.50317383,92.67313385
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.90996182,-120.9475555,5.152052879,-17.88341331,88.91791534
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.914961696,-120.9729156,5.071856976,-16.03913498,84.52672577
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.919961572,-120.9979248,5.002046108,-13.96223259,79.491745
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.924961448,-121.022644,4.943684578,-11.67230225,73.84944153
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.929961443,-121.0471268,4.897609234,-9.215028763,67.69337463
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.934961319,-121.0714493,4.864327431,-6.656405449,61.17153549
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.939961195,-121.0956726,4.843941212,-4.077213287,54.48466873
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.944961071,-121.1198502,4.836144924,-1.559302211,47.85822678
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.949960947,-121.1440506,4.840258121,0.822683156,41.52162933
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.954960942,-121.1683273,4.855291843,3.006772757,35.68349457
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.959960818,-121.1927261,4.880035877,4.948736191,30.50929832
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.964960694,-121.2172928,4.913172245,6.62725544,26.10126686
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.96996057,-121.2420654,4.953390598,8.043732643,22.49018478
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.974960446,-121.2670593,4.999463081,9.214479446,19.64477921
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.979960442,-121.2923126,5.050294876,10.16631699,17.48435593
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.984960318,-121.3178329,5.104948044,10.93065643,15.89778709
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.989960194,-121.3436508,5.162640572,11.53851414,14.76294422
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.99496007,-121.3697662,5.222715855,12.01509094,13.96727085
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,1.999959946,-121.3961868,5.284617424,12.38028908,13.41852379
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.004959822,-121.4229279,5.347866058,12.64974022,13.0487051
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.009959698,-121.4499817,5.412050724,12.83693981,12.81000519
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.014959812,-121.4773712,5.476818085,12.95349789,12.67248821
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.019959688,-121.5050812,5.541854382,13.00725937,12.61858177
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.024959564,-121.5331116,5.60685873,13.00078678,12.6403513
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.02995944,-121.56147,5.671513557,12.93104172,12.74164867
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.034959316,-121.5901489,5.73548317,12.79392147,12.92868805
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.039959192,-121.6191406,5.798401356,12.5836277,13.20878887
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.044959068,-121.6484375,5.85984993,12.28966427,13.59665012
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.049958944,-121.6780319,5.919314384,11.89290714,14.11652851
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.05495882,-121.7079163,5.976106167,11.35835743,14.81653595
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.059958696,-121.73806,6.029247284,10.62823772,15.78674126
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.064958811,-121.7684479,6.077347755,9.620091438,17.1578083
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.069958687,-121.7990417,6.11849165,8.228813171,19.11492729
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.074958563,-121.8297958,6.150156975,6.333009243,21.90123177
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.079958439,-121.8606415,6.169202805,3.809138775,25.80766869
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.084958315,-121.8915024,6.172060966,0.571724892,31.11388016
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.089958191,-121.9222717,6.155123234,-3.38758111,38.01506042
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.094958067,-121.9528503,6.115258694,-7.972943783,46.5487709
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.099957943,-121.9831009,6.050367832,-12.97810268,56.54626083
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.104957819,-122.0129013,5.959878445,-18.09793091,67.6083374
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.109957695,-122.0421295,5.845100403,-22.95561981,79.11321259
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.114957809,-122.0706711,5.709376335,-27.1447525,90.26564026
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.119957685,-122.098465,5.557929993,-30.28930664,100.1896515
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.124957561,-122.1254501,5.397404194,-32.10516739,108.0514832
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.129957438,-122.1516266,5.23517561,-32.44570923,113.179306
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.134957314,-122.1770172,5.078547955,-31.32557678,115.1639481
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.13995719,-122.2016907,4.933964252,-28.91666603,113.9154053
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.144957066,-122.2257233,4.80637455,-25.51798439,109.6701584
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.149956942,-122.2492142,4.698850155,-21.50490952,102.9437637
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.154956818,-122.2722778,4.612505436,-17.2688942,94.4415741
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.159956694,-122.2950134,4.546723366,-13.1564436,84.942276
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.164956808,-122.3175125,4.499595165,-9.425577164,75.18164063
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.169956684,-122.3398514,4.468466282,-6.225839138,65.76298523
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.17495656,-122.3621063,4.450450897,-3.603069305,57.12216187
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.179956436,-122.3843155,4.44285202,-1.519784451,49.51517868
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.184956312,-122.4065323,4.443434238,0.116452917,43.03686523
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.189956188,-122.4287872,4.450589657,1.431100249,37.64615631
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.194956064,-122.4511032,4.463321209,2.546314001,33.22025681
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.19995594,-122.4735107,4.481084347,3.552604675,29.61098671
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.204955816,-122.4960251,4.503545284,4.492208481,26.68800735
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.209955692,-122.5186768,4.530337811,5.358478546,24.36197472
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.214955807,-122.541481,4.560852528,6.102925777,22.59164238
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.219955683,-122.5644531,4.594067097,6.64293766,21.39216805
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.224955559,-122.5876007,4.62845993,6.878536224,20.81803894
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.229955435,-122.6109085,4.661980152,6.704079628,20.95605278
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.234955311,-122.6343689,4.69212389,6.028756618,21.90921783
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.239955187,-122.6579514,4.716123581,4.799904823,23.76821136
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.244955063,-122.6816025,4.731217861,3.018853188,26.58372307
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.249954939,-122.7052765,4.734976292,0.751737595,30.33829689
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.254954815,-122.7289047,4.725619316,-1.871390939,34.92610931
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.259954691,-122.7524185,4.702261925,-4.67150259,40.15081787
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.264954805,-122.7757416,4.665050983,-7.442156315,45.73514557
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.269954681,-122.7988205,4.615149498,-9.980326653,51.35214996
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.274954557,-122.8215942,4.55459404,-12.111063,56.65988159
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.279954433,-122.8440247,4.486066818,-13.70547867,61.33403015
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.284954309,-122.8660889,4.412577629,-14.69786739,65.11038208
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.289954185,-122.8877716,4.337129593,-15.08959866,67.81273651
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.294954062,-122.9090805,4.262423992,-14.941082,69.36911011
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.299953938,-122.9300385,4.190636635,-14.35744858,69.8109436
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.304953814,-122.9506531,4.123318195,-13.4637022,69.25481415
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.30995369,-122.9709625,4.061397076,-12.38423538,67.87513733
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.314953804,-122.9909897,4.005280018,-11.22340775,65.87182617
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.31995368,-123.0107651,3.955009222,-10.05418396,63.43636322
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.324953556,-123.0303116,3.9104352,-8.914800644,60.72709656
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.329953432,-123.0496674,3.871361494,-7.814738274,57.85369873
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.334953308,-123.0688553,3.83762145,-6.748016357,54.88897705
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.339953184,-123.0879059,3.809128284,-5.698625565,51.87295914
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.34495306,-123.1068344,3.785881758,-4.649292946,48.82582855
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.349952936,-123.1256714,3.767951727,-3.586031675,45.760952
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.354952812,-123.1444473,3.755470753,-2.496186495,42.68898392
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.359952688,-123.1631927,3.748610497,-1.372019887,39.62657928
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.364952803,-123.1819305,3.747527838,-0.216568604,36.60630417
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.369952679,-123.2006912,3.752283812,0.951230466,33.68310547
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.374952555,-123.2195053,3.762722254,2.087684393,30.94337082
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.379952431,-123.2383957,3.778330088,3.121539354,28.50910759
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.384952307,-123.2573853,3.798095226,3.953038931,26.54429817
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.389952183,-123.2764893,3.820339203,4.448793411,25.25174522
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.394952059,-123.2957001,3.84257102,4.446383953,24.88298035
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.399951935,-123.3150101,3.861471176,3.780018806,25.71769524
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.404951811,-123.3343735,3.873060942,2.317960739,28.01847839
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.409951687,-123.3537445,3.873100996,0.008002987,31.96297455
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.414951801,-123.3730316,3.85765624,-3.08894515,37.57752991
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.419951677,-123.3921509,3.823742867,-6.782688141,44.6818924
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.424951553,-123.4109955,3.769932508,-10.7620573,52.86590958
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.429951429,-123.4294815,3.69677496,-14.63153076,61.51026535
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.434951305,-123.4475174,3.606920242,-17.97091484,69.85333252
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.439951181,-123.4650421,3.504888058,-20.4064312,77.09741974
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,2.444951057,-123.4820251,3.396463156,-21.6850071,82.54211426
